id,link,price
3424,245533447,https://opensooq.com/en/search/245533447/residential-land-for-sale-in-amman-shafa-badran,"160,000 JOD"
3425,245533423,https://opensooq.com/en/search/245533423/residential-land-for-sale-in-amman-safut,"28,000 JOD"
3426,245492457,https://opensooq.com/en/search/245492457/residential-land-for-sale-in-amman-al-muqabalain,"190,000 JOD"
3427,245533385,https://opensooq.com/en/search/245533385/residential-land-for-sale-in-salt-ein-al-basha,"65,000 JOD"
3428,245533333,https://opensooq.com/en/search/245533333/residential-land-for-sale-in-madaba-jelul,"50,000 JOD"
3429,245533323,https://opensooq.com/en/search/245533323/3-bedrooms-farms-for-sale-in-amman-um-rummanah,"139,000 JOD"
3430,240428861,https://opensooq.com/en/search/240428861/228-m2-3-bedrooms-apartments-for-sale-in-amman-abdoun,"210,000 JOD"
3431,245533221,https://opensooq.com/en/search/245533221/residential-land-for-sale-in-salt-south-shuna,"30,000 JOD"
3432,245533141,https://opensooq.com/en/search/245533141/400-m2-3-bedrooms-townhouse-for-sale-in-amman-swelieh,"80,000 JOD"
3433,245533043,https://opensooq.com/en/search/245533043/residential-land-for-sale-in-amman-dabouq,"780,000 JOD"
3434,245532871,https://opensooq.com/en/search/245532871/residential-land-for-sale-in-amman-dhuheibah-al-sharqiyah,"30,000 JOD"
3435,245532813,https://opensooq.com/en/search/245532813/260-m2-3-bedrooms-apartments-for-sale-in-amman-tla-ali,"63,000 JOD"
3436,245532771,https://opensooq.com/en/search/245532771/residential-land-for-sale-in-amman-al-yadudah,"68,000 JOD"
3437,245532565,https://opensooq.com/en/search/245532565/146-m2-3-bedrooms-apartments-for-sale-in-zarqa-al-zarqa-al-jadeedeh,"48,000 JOD"
3438,245532521,https://opensooq.com/en/search/245532521/146-m2-3-bedrooms-apartments-for-sale-in-zarqa-al-zarqa-al-jadeedeh,"45,000 JOD"
3439,245532465,https://opensooq.com/en/search/245532465/residential-land-for-sale-in-amman-um-rummanah,"62,000 JOD"
3440,245532149,https://opensooq.com/en/search/245532149/farm-land-for-sale-in-amman-al-tuneib,"1,200,000 JOD"
3441,245532297,https://opensooq.com/en/search/245532297/residential-land-for-sale-in-amman-dabouq,"1,000,000 JOD"
3442,245532209,https://opensooq.com/en/search/245532209/residential-land-for-sale-in-amman-al-yadudah,"110,000 JOD"
3443,243663639,https://opensooq.com/en/search/243663639/147-m2-3-bedrooms-apartments-for-sale-in-amman-al-rabiah,"70,000 JOD"
3444,245531509,https://opensooq.com/en/search/245531509/residential-land-for-sale-in-amman-dabouq,900 JOD
3445,245531409,https://opensooq.com/en/search/245531409/farm-land-for-sale-in-irbid-kufr-abeel,"15,000 JOD"
3446,245531101,https://opensooq.com/en/search/245531101/residential-land-for-sale-in-amman-khalda,"673,000 JOD"
3447,245531045,https://opensooq.com/en/search/245531045/industrial-land-for-sale-in-amman-al-muqabalain,"320,000 JOD"
3448,245531005,https://opensooq.com/en/search/245531005/3-bedrooms-farms-for-sale-in-amman-al-qastal,"220,000 JOD"
3449,245530959,https://opensooq.com/en/search/245530959/550-m2-4-bedrooms-apartments-for-sale-in-amman-abdoun,"675,000 JOD"
3450,245530727,https://opensooq.com/en/search/245530727/residential-land-for-sale-in-amman-hjar-al-nawabilseh,"661,000 JOD"
3451,245530499,https://opensooq.com/en/search/245530499/residential-land-for-sale-in-amman-um-al-basateen,"175,000 JOD"
3452,245530393,https://opensooq.com/en/search/245530393/180-m2-2-bedrooms-apartments-for-sale-in-amman-abu-nsair,"27,000 JOD"
3453,245530323,https://opensooq.com/en/search/245530323/residential-land-for-sale-in-amman-al-thuheir,"533,000 JOD"
3454,245530301,https://opensooq.com/en/search/245530301/residential-land-for-sale-in-amman-al-thuheir,"720,000 JOD"
3455,245530263,https://opensooq.com/en/search/245530263/residential-land-for-sale-in-amman-hjar-al-nawabilseh,"330,000 JOD"
3456,245530229,https://opensooq.com/en/search/245530229/158-m2-3-bedrooms-apartments-for-sale-in-amman-um-el-summaq,"100,000 JOD"
3457,245530225,https://opensooq.com/en/search/245530225/residential-land-for-sale-in-amman-al-thuheir,"850,000 JOD"
3458,245530211,https://opensooq.com/en/search/245530211/200-m2-3-bedrooms-villa-for-sale-in-amman-al-bnayyat,"225,000 JOD"
3459,245530199,https://opensooq.com/en/search/245530199/residential-land-for-sale-in-amman-al-thuheir,"450,000 JOD"
3460,245530139,https://opensooq.com/en/search/245530139/480-m2-3-bedrooms-townhouse-for-sale-in-salt-al-balqa,"100,000 JOD"
3461,245530113,https://opensooq.com/en/search/245530113/residential-land-for-sale-in-amman-al-dhuheibah,"900,000 JOD"
3462,245530095,https://opensooq.com/en/search/245530095/242-m2-4-bedrooms-apartments-for-sale-in-amman-al-gardens,"145,000 JOD"
3463,245529959,https://opensooq.com/en/search/245529959/200-m2-3-bedrooms-apartments-for-sale-in-amman-al-thuheir,"175,000 JOD"
3464,245529035,https://opensooq.com/en/search/245529035/residential-land-for-sale-in-amman-abu-alanda,"110,000 JOD"
3465,245529863,https://opensooq.com/en/search/245529863/residential-land-for-sale-in-amman-husban,"52,000 JOD"
3466,244703237,https://opensooq.com/en/search/244703237/200-m2-3-bedrooms-apartments-for-sale-in-madaba-other,"80,000 JOD"
3467,245529781,https://opensooq.com/en/search/245529781/residential-land-for-sale-in-amman-husban,"58,000 JOD"
3468,245529731,https://opensooq.com/en/search/245529731/commercial-land-for-sale-in-amman-abdali,"1,100,000 JOD"
3469,245529723,https://opensooq.com/en/search/245529723/250-m2-3-bedrooms-apartments-for-sale-in-amman-dabouq,"90,000 JOD"
3470,241387029,https://opensooq.com/en/search/241387029/residential-land-for-sale-in-salt-al-balqa,"62,000 JOD"
3471,245529577,https://opensooq.com/en/search/245529577/industrial-land-for-sale-in-amman-al-jizah,"61,000 JOD"
3472,245529341,https://opensooq.com/en/search/245529341/mixed-use-land-for-sale-in-irbid-al-husn,"95,000 JOD"
3473,245529231,https://opensooq.com/en/search/245529231/residential-land-for-sale-in-amman-um-uthaiena,"1,100,000 JOD"
3474,245529313,https://opensooq.com/en/search/245529313/180-m2-3-bedrooms-apartments-for-sale-in-amman-tla-ali,"119,000 JOD"
3475,243329907,https://opensooq.com/en/search/243329907/residential-land-for-sale-in-amman-al-muwaqqar,"37,500 JOD"
3476,245529151,https://opensooq.com/en/search/245529151/residential-land-for-sale-in-amman-al-thuheir,"600,000 JOD"
3477,245529127,https://opensooq.com/en/search/245529127/residential-land-for-sale-in-amman-hjar-al-nawabilseh,"290,000 JOD"
3478,245529071,https://opensooq.com/en/search/245529071/residential-land-for-sale-in-amman-al-dmenah,"300,000 JOD"
3479,245528967,https://opensooq.com/en/search/245528967/residential-land-for-sale-in-amman-al-thuheir,"520,000 JOD"
3480,245528951,https://opensooq.com/en/search/245528951/residential-land-for-sale-in-amman-hjar-al-nawabilseh,"300,000 JOD"
3481,245528933,https://opensooq.com/en/search/245528933/residential-land-for-sale-in-amman-rajm-amesh,"520,000 JOD"
3482,245528919,https://opensooq.com/en/search/245528919/residential-land-for-sale-in-amman-al-thuheir,"1,000,000 JOD"
3483,245528901,https://opensooq.com/en/search/245528901/residential-land-for-sale-in-amman-al-dmenah,"310,000 JOD"
3484,245528769,https://opensooq.com/en/search/245528769/residential-land-for-sale-in-amman-al-dmenah,"310,000 JOD"
3485,245528727,https://opensooq.com/en/search/245528727/65-m2-2-bedrooms-apartments-for-sale-in-amman-shmaisani,"45,000 JOD"
3486,245528667,https://opensooq.com/en/search/245528667/mixed-use-land-for-sale-in-amman-shmaisani,"750,000 JOD"
3487,245528665,https://opensooq.com/en/search/245528665/residential-land-for-sale-in-amman-dabouq,"1,180,000 JOD"
3488,245528635,https://opensooq.com/en/search/245528635/residential-land-for-sale-in-amman-al-dmenah,"225,000 JOD"
3489,245528527,https://opensooq.com/en/search/245528527/365-m2-4-bedrooms-apartments-for-sale-in-amman-deir-ghbar,"270,000 JOD"
3490,245528501,https://opensooq.com/en/search/245528501/residential-land-for-sale-in-amman-al-thuheir,"750,000 JOD"
3491,245528483,https://opensooq.com/en/search/245528483/900-m2-more-than-6-bedrooms-villa-for-sale-in-amman-al-thuheir,"900,000 JOD"
3492,245143611,https://opensooq.com/en/search/245143611/mixed-use-land-for-sale-in-amman-al-zamila,"10,000 JOD"
3493,245528159,https://opensooq.com/en/search/245528159/residential-land-for-sale-in-salt-al-balqa,"65,000 JOD"
3494,244243949,https://opensooq.com/en/search/244243949/building-for-sale-in-amman-shafa-badran,"61,000 JOD"
3495,245528071,https://opensooq.com/en/search/245528071/residential-land-for-sale-in-amman-airport-road-manaseer-gs,"42,000 JOD"
3496,245528067,https://opensooq.com/en/search/245528067/residential-land-for-sale-in-amman-dabouq,"1,500,000 JOD"
3497,243806753,https://opensooq.com/en/search/243806753/residential-land-for-sale-in-amman-al-muwaqqar,"20,000 JOD"
3498,245527985,https://opensooq.com/en/search/245527985/135-m2-3-bedrooms-apartments-for-sale-in-amman-tabarboor,"36,000 JOD"
3499,245527945,https://opensooq.com/en/search/245527945/8000-m2-5-bedrooms-villa-for-sale-in-amman-umm-al-amad,"1,000,000 JOD"
3500,241676217,https://opensooq.com/en/search/241676217/220-m2-4-bedrooms-townhouse-for-sale-in-mafraq-znaya,"80,000 JOD"
3501,245527095,https://opensooq.com/en/search/245527095/180-m2-5-bedrooms-apartments-for-sale-in-amman-khalda,"99,000 JOD"
3502,245527795,https://opensooq.com/en/search/245527795/136-m2-3-bedrooms-apartments-for-sale-in-amman-airport-road-manaseer-gs,"54,000 JOD"
3503,245527777,https://opensooq.com/en/search/245527777/building-for-sale-in-amman-jabal-al-lweibdeh,"1,300,000 JOD"
3504,245396705,https://opensooq.com/en/search/245396705/132-m2-3-bedrooms-apartments-for-sale-in-amman-al-dia,"60,000 JOD"
3505,245527679,https://opensooq.com/en/search/245527679/residential-land-for-sale-in-amman-husban,"56,000 JOD"
3506,245527673,https://opensooq.com/en/search/245527673/136-m2-3-bedrooms-apartments-for-sale-in-amman-airport-road-manaseer-gs,"54,000 JOD"
3507,245526967,https://opensooq.com/en/search/245526967/farm-land-for-sale-in-irbid-an-nuayyimah,"73,000 JOD"
3508,245527573,https://opensooq.com/en/search/245527573/residential-land-for-sale-in-amman-dabouq,"1,300,000 JOD"
3509,245527391,https://opensooq.com/en/search/245527391/residential-land-for-sale-in-amman-al-kursi,"288,000 JOD"
3510,245527329,https://opensooq.com/en/search/245527329/152-m2-3-bedrooms-apartments-for-sale-in-amman-jubaiha,"75,000 JOD"
3511,245527187,https://opensooq.com/en/search/245527187/195-m2-3-bedrooms-apartments-for-sale-in-amman-marj-el-hamam,"105,000 JOD"
3512,245527173,https://opensooq.com/en/search/245527173/residential-land-for-sale-in-amman-husban,"56,000 JOD"
3513,245527113,https://opensooq.com/en/search/245527113/residential-land-for-sale-in-amman-jawa,"95,000 JOD"
3514,245527049,https://opensooq.com/en/search/245527049/180-m2-3-bedrooms-apartments-for-sale-in-amman-daheit-al-rasheed,"76,000 JOD"
3515,245527037,https://opensooq.com/en/search/245527037/153-m2-3-bedrooms-apartments-for-sale-in-amman-adan,"48,000 JOD"
3516,245102499,https://opensooq.com/en/search/245102499/صيدلية-للبيع,"28,000 JOD"
3517,245526943,https://opensooq.com/en/search/245526943/130-m2-2-bedrooms-apartments-for-sale-in-amman-al-rabiah,"78,000 JOD"
3518,243196481,https://opensooq.com/en/search/243196481/residential-land-for-sale-in-amman-naour,"47,000 JOD"
3519,245526721,https://opensooq.com/en/search/245526721/residential-land-for-sale-in-amman-abu-nsair,"200,000 JOD"
3520,245526675,https://opensooq.com/en/search/245526675/residential-land-for-sale-in-amman-naour,"62,000 JOD"
3521,245464295,https://opensooq.com/en/search/245464295/building-for-sale-in-zarqa-hay-ma-soom,1 JOD
3522,245526327,https://opensooq.com/en/search/245526327/building-for-sale-in-amman-jabal-al-lweibdeh,"150,000 JOD"
3523,245526203,https://opensooq.com/en/search/245526203/residential-land-for-sale-in-amman-al-muqabalain,"120,000 JOD"
3524,245526111,https://opensooq.com/en/search/245526111/170-m2-3-bedrooms-apartments-for-sale-in-zarqa-al-zarqa-al-jadeedeh,"75,000 JOD"
3525,245526093,https://opensooq.com/en/search/245526093/residential-land-for-sale-in-amman-khalda,"1,104,000 JOD"
3526,245526051,https://opensooq.com/en/search/245526051/residential-land-for-sale-in-amman-dahiet-al-nakheel,"450,000 JOD"
3527,244381387,https://opensooq.com/en/search/244381387/mixed-use-land-for-sale-in-amman-al-muwaqqar,"16,000 JOD"
3528,245526011,https://opensooq.com/en/search/245526011/1700-m2-5-bedrooms-villa-for-sale-in-amman-abdoun,"2,000,000 JOD"
3529,245526421,https://opensooq.com/en/search/245526421/412-m2-4-bedrooms-apartments-for-sale-in-amman-shmaisani,"220,000 JOD"
3530,245525885,https://opensooq.com/en/search/245525885/farm-land-for-sale-in-amman-al-muwaqqar,"23,000 JOD"
3531,244670677,https://opensooq.com/en/search/244670677/محل-تجاري-مرخص-لبيع-الحلويات-للبيع-مع-إيجار-مناسب-للمجمع,"20,000 JOD"
3532,245525871,https://opensooq.com/en/search/245525871/210-m2-3-bedrooms-apartments-for-sale-in-amman-daheit-al-rasheed,"125,000 JOD"
3533,241811309,https://opensooq.com/en/search/241811309/162-m2-3-bedrooms-apartments-for-sale-in-amman-jubaiha,"65,000 JOD"
3534,245525697,https://opensooq.com/en/search/245525697/185-m2-3-bedrooms-apartments-for-sale-in-amman-khalda,"105,000 JOD"
3535,245525665,https://opensooq.com/en/search/245525665/210-m2-3-bedrooms-apartments-for-sale-in-amman-jubaiha,"115,000 JOD"
3536,245525637,https://opensooq.com/en/search/245525637/250-m2-4-bedrooms-apartments-for-sale-in-amman-shafa-badran,"145,000 JOD"
3537,245525581,https://opensooq.com/en/search/245525581/185-m2-3-bedrooms-apartments-for-sale-in-amman-khalda,"105,000 JOD"
3538,245525563,https://opensooq.com/en/search/245525563/240-m2-3-bedrooms-apartments-for-sale-in-amman-jubaiha,"135,000 JOD"
3539,245525545,https://opensooq.com/en/search/245525545/210-m2-3-bedrooms-apartments-for-sale-in-amman-daheit-al-rasheed,"125,000 JOD"
3540,245525515,https://opensooq.com/en/search/245525515/230-m2-3-bedrooms-apartments-for-sale-in-amman-jubaiha,"128,000 JOD"
3541,245525479,https://opensooq.com/en/search/245525479/210-m2-3-bedrooms-apartments-for-sale-in-amman-al-mansour,"115,000 JOD"
3542,245525465,https://opensooq.com/en/search/245525465/180-m2-3-bedrooms-apartments-for-sale-in-amman-daheit-al-rasheed,"120,000 JOD"
3543,245525443,https://opensooq.com/en/search/245525443/190-m2-3-bedrooms-apartments-for-sale-in-amman-shafa-badran,"100,000 JOD"
3544,245525423,https://opensooq.com/en/search/245525423/230-m2-3-bedrooms-apartments-for-sale-in-amman-jubaiha,"130,000 JOD"
3545,245525247,https://opensooq.com/en/search/245525247/residential-land-for-sale-in-zarqa-um-rummanah,
3546,245525225,https://opensooq.com/en/search/245525225/residential-land-for-sale-in-zarqa-birayn,"99,999 JOD"
3547,245525203,https://opensooq.com/en/search/245525203/residential-land-for-sale-in-zarqa-um-rummanah,
3548,245525179,https://opensooq.com/en/search/245525179/residential-land-for-sale-in-amman-shafa-badran,
3549,245525137,https://opensooq.com/en/search/245525137/residential-land-for-sale-in-zarqa-birayn,
3550,243171537,https://opensooq.com/en/search/243171537/166-m2-3-bedrooms-apartments-for-sale-in-amman-al-shabah,"105,000 JOD"
3551,242153561,https://opensooq.com/en/search/242153561/195-m2-3-bedrooms-apartments-for-sale-in-amman-khalda,"100,000 JOD"
3552,245525109,https://opensooq.com/en/search/245525109/commercial-land-for-sale-in-amman-shafa-badran,"155,000 JOD"
3553,245220025,https://opensooq.com/en/search/245220025/محل-الكرم-للأراجيل-والمعسل-للبيع,"13,000 JOD"
3554,244978909,https://opensooq.com/en/search/244978909/151-m2-3-bedrooms-apartments-for-sale-in-zarqa-al-zarqa-al-jadeedeh,"35,000 JOD"
3555,241787117,https://opensooq.com/en/search/241787117/145-m2-3-bedrooms-apartments-for-sale-in-amman-medina-street,"75,000 JOD"
3556,242028169,https://opensooq.com/en/search/242028169/165-m2-3-bedrooms-apartments-for-sale-in-amman-shafa-badran,"1,000 JOD"
3557,245524419,https://opensooq.com/en/search/245524419/160-m2-3-bedrooms-apartments-for-sale-in-amman-daheit-al-rasheed,"55,000 JOD"
3558,245524231,https://opensooq.com/en/search/245524231/140-m2-2-bedrooms-apartments-for-sale-in-amman-daheit-al-yasmeen,"52,000 JOD"
3559,242130031,https://opensooq.com/en/search/242130031/residential-land-for-sale-in-zarqa-sarout,"16,500 JOD"
3560,245523849,https://opensooq.com/en/search/245523849/136-m2-3-bedrooms-apartments-for-sale-in-amman-dahiet-al-ameer-ali,"53,000 JOD"
3561,243720787,https://opensooq.com/en/search/243720787/225-m2-3-bedrooms-apartments-for-sale-in-amman-abdoun,"215,000 JOD"
3562,245523793,https://opensooq.com/en/search/245523793/185-m2-3-bedrooms-apartments-for-sale-in-amman-al-bnayyat,"112,000 JOD"
3563,243648305,https://opensooq.com/en/search/243648305/113-m2-3-bedrooms-apartments-for-sale-in-amman-abu-alanda,"48,000 JOD"
3564,245523579,https://opensooq.com/en/search/245523579/170-m2-3-bedrooms-apartments-for-sale-in-amman-al-thuheir,"115,000 JOD"
3565,245523539,https://opensooq.com/en/search/245523539/100-m2-2-bedrooms-apartments-for-sale-in-amman-al-bnayyat,"49,000 JOD"
3566,245523233,https://opensooq.com/en/search/245523233/132-m2-3-bedrooms-apartments-for-sale-in-amman-al-bnayyat,"63,000 JOD"
3567,245523177,https://opensooq.com/en/search/245523177/residential-land-for-sale-in-zarqa-al-zarqa-al-jadeedeh,"130,000 JOD"
3568,245523153,https://opensooq.com/en/search/245523153/220-m2-3-bedrooms-apartments-for-sale-in-amman-tabarboor,"135,000 JOD"
3569,245523135,https://opensooq.com/en/search/245523135/250-m2-4-bedrooms-apartments-for-sale-in-amman-airport-road-manaseer-gs,"116,000 JOD"
3570,245523105,https://opensooq.com/en/search/245523105/520-m2-4-bedrooms-apartments-for-sale-in-amman-swefieh,"440,000 JOD"
3571,245523047,https://opensooq.com/en/search/245523047/170-m2-3-bedrooms-apartments-for-sale-in-amman-airport-road-manaseer-gs,"110,000 JOD"
3572,245523013,https://opensooq.com/en/search/245523013/170-m2-3-bedrooms-apartments-for-sale-in-amman-shafa-badran,"54,000 JOD"
3573,245522991,https://opensooq.com/en/search/245522991/135-m2-3-bedrooms-apartments-for-sale-in-amman-al-bnayyat,"77,000 JOD"
3574,245522989,https://opensooq.com/en/search/245522989/140-m2-3-bedrooms-apartments-for-sale-in-amman-daheit-al-yasmeen,"85,000 JOD"
3575,245522975,https://opensooq.com/en/search/245522975/248-m2-3-bedrooms-apartments-for-sale-in-amman-airport-road-manaseer-gs,"215,000 JOD"
3576,243201135,https://opensooq.com/en/search/243201135/200-m2-3-bedrooms-apartments-for-sale-in-amman-airport-road-manaseer-gs,"130,000 JOD"
3577,245522661,https://opensooq.com/en/search/245522661/130-m2-3-bedrooms-apartments-for-sale-in-amman-dahiet-al-ameer-ali,"55,000 JOD"
3578,245522585,https://opensooq.com/en/search/245522585/124-m2-3-bedrooms-apartments-for-sale-in-amman-al-bnayyat,"74,000 JOD"
3579,245522535,https://opensooq.com/en/search/245522535/135-m2-3-bedrooms-apartments-for-sale-in-amman-al-bnayyat,"77,000 JOD"
3580,245522441,https://opensooq.com/en/search/245522441/180-m2-3-bedrooms-apartments-for-sale-in-amman-tla-ali,"145,000 JOD"
3581,245522401,https://opensooq.com/en/search/245522401/250-m2-4-bedrooms-apartments-for-sale-in-amman-airport-road-manaseer-gs,"150,000 JOD"
3582,245522371,https://opensooq.com/en/search/245522371/215-m2-4-bedrooms-apartments-for-sale-in-amman-tla-ali,"135,000 JOD"
3583,245522323,https://opensooq.com/en/search/245522323/100-m2-3-bedrooms-apartments-for-sale-in-amman-al-bnayyat,"49,000 JOD"
3584,245522203,https://opensooq.com/en/search/245522203/252-m2-4-bedrooms-apartments-for-sale-in-amman-airport-road-manaseer-gs,"115,000 JOD"
3585,245522195,https://opensooq.com/en/search/245522195/120-m2-3-bedrooms-apartments-for-sale-in-amman-marj-el-hamam,"75,000 JOD"
3586,245522129,https://opensooq.com/en/search/245522129/residential-land-for-sale-in-mafraq-sama-as-sirhan,"10,000 JOD"
3587,245522131,https://opensooq.com/en/search/245522131/165-m2-3-bedrooms-apartments-for-sale-in-amman-jubaiha,"88,000 JOD"
3588,245522005,https://opensooq.com/en/search/245522005/260-m2-3-bedrooms-apartments-for-sale-in-amman-dahiet-al-nakheel,"210,000 JOD"
3589,245521943,https://opensooq.com/en/search/245521943/210-m2-4-bedrooms-apartments-for-sale-in-amman-tla-ali,"135,000 JOD"
3590,245521873,https://opensooq.com/en/search/245521873/210-m2-3-bedrooms-apartments-for-sale-in-amman-dahiet-al-nakheel,"155,000 JOD"
3591,245521793,https://opensooq.com/en/search/245521793/135-m2-3-bedrooms-apartments-for-sale-in-amman-al-bnayyat,"77,000 JOD"
3592,245521541,https://opensooq.com/en/search/245521541/200-m2-3-bedrooms-apartments-for-sale-in-amman-dahiet-al-nakheel,"170,000 JOD"
3593,245521491,https://opensooq.com/en/search/245521491/200-m2-3-bedrooms-apartments-for-sale-in-amman-dahiet-al-nakheel,"170,000 JOD"
3594,245521279,https://opensooq.com/en/search/245521279/250-m2-4-bedrooms-apartments-for-sale-in-amman-airport-road-manaseer-gs,"155,000 JOD"
3595,244560507,https://opensooq.com/en/search/244560507/300-m2-3-bedrooms-villa-for-sale-in-amman-al-thuheir,"450,000 JOD"
3596,245520583,https://opensooq.com/en/search/245520583/150-m2-3-bedrooms-apartments-for-sale-in-amman-dahiet-al-ameer-rashed,"85,000 JOD"
3597,245520169,https://opensooq.com/en/search/245520169/540-m2-5-bedrooms-villa-for-sale-in-amman-al-mansour,"270,000 JOD"
3598,245520127,https://opensooq.com/en/search/245520127/1200-m2-more-than-6-bedrooms-villa-for-sale-in-amman-tla-ali,"1,200,000 JOD"
3599,245520027,https://opensooq.com/en/search/245520027/farm-land-for-sale-in-salt-other,"65,000 JOD"
3600,245519983,https://opensooq.com/en/search/245519983/150-m2-3-bedrooms-apartments-for-sale-in-irbid-al-thaqafa-circle,"59,000 JOD"
3601,245519921,https://opensooq.com/en/search/245519921/380-m2-5-bedrooms-apartments-for-sale-in-amman-um-el-summaq,"300,000 JOD"
3602,245519817,https://opensooq.com/en/search/245519817/320-m2-4-bedrooms-apartments-for-sale-in-amman-abdoun,"290,000 JOD"
3603,245519823,https://opensooq.com/en/search/245519823/108-m2-2-bedrooms-apartments-for-sale-in-amman-khalda,
3604,245519731,https://opensooq.com/en/search/245519731/110-m2-3-bedrooms-apartments-for-sale-in-irbid-mojamma-amman-al-jadeed,"55,000 JOD"
3605,245519587,https://opensooq.com/en/search/245519587/250-m2-4-bedrooms-apartments-for-sale-in-amman-khalda,"190,000 JOD"
3606,245519401,https://opensooq.com/en/search/245519401/mixed-use-land-for-sale-in-mafraq-al-badiah-ash-shamaliyah,400 JOD
3607,245519475,https://opensooq.com/en/search/245519475/189-m2-3-bedrooms-apartments-for-sale-in-amman-7th-circle,"85,000 JOD"
3608,245519479,https://opensooq.com/en/search/245519479/300-m2-4-bedrooms-apartments-for-sale-in-amman-khalda,"190,000 JOD"
3609,245519329,https://opensooq.com/en/search/245519329/residential-land-for-sale-in-amman-swelieh,"790,000 JOD"
3610,245519595,https://opensooq.com/en/search/245519595/155-m2-3-bedrooms-apartments-for-sale-in-amman-jabal-al-lweibdeh,"139,500 JOD"
3611,245519241,https://opensooq.com/en/search/245519241/residential-land-for-sale-in-zarqa-sarout,"25,000 JOD"
3612,245519163,https://opensooq.com/en/search/245519163/farm-land-for-sale-in-salt-i-ra,"26,000 JOD"
3613,245519083,https://opensooq.com/en/search/245519083/mixed-use-land-for-sale-in-mafraq-hayyan-rwaibed,"7,000 JOD"
3614,245519081,https://opensooq.com/en/search/245519081/mixed-use-land-for-sale-in-zarqa-sarout,"11,000 JOD"
3615,245519705,https://opensooq.com/en/search/245519705/220-m2-3-bedrooms-apartments-for-sale-in-amman-al-thuheir,
3616,245519013,https://opensooq.com/en/search/245519013/mixed-use-land-for-sale-in-zarqa-birayn,"1,000 JOD"
3617,245519349,https://opensooq.com/en/search/245519349/155-m2-2-bedrooms-apartments-for-sale-in-amman-swefieh,"120,000 JOD"
3618,245519351,https://opensooq.com/en/search/245519351/250-m2-3-bedrooms-apartments-for-sale-in-amman-swefieh,"120,000 JOD"
3619,245518931,https://opensooq.com/en/search/245518931/farm-land-for-sale-in-zarqa-graiba,"600,000 JOD"
3620,245519701,https://opensooq.com/en/search/245519701/300-m2-4-bedrooms-apartments-for-sale-in-amman-abdoun,"280,000 JOD"
3621,245519471,https://opensooq.com/en/search/245519471/150-m2-3-bedrooms-apartments-for-sale-in-amman-jabal-amman,
3622,245518853,https://opensooq.com/en/search/245518853/mixed-use-land-for-sale-in-zarqa-sarout,"80,000 JOD"
3623,245519703,https://opensooq.com/en/search/245519703/235-m2-3-bedrooms-apartments-for-sale-in-amman-4th-circle,"420,000 JOD"
3624,245519355,https://opensooq.com/en/search/245519355/200-m2-3-bedrooms-apartments-for-sale-in-amman-khalda,
3625,245518865,https://opensooq.com/en/search/245518865/165-m2-3-bedrooms-apartments-for-sale-in-amman-swefieh,"145,000 JOD"
3626,245519707,https://opensooq.com/en/search/245519707/220-m2-3-bedrooms-apartments-for-sale-in-amman-al-thuheir,
3627,245519357,https://opensooq.com/en/search/245519357/159-m2-3-bedrooms-apartments-for-sale-in-amman-deir-ghbar,"150,000 JOD"
3628,245519589,https://opensooq.com/en/search/245519589/194-m2-3-bedrooms-apartments-for-sale-in-amman-deir-ghbar,"145,000 JOD"
3629,245519593,https://opensooq.com/en/search/245519593/198-m2-3-bedrooms-apartments-for-sale-in-amman-7th-circle,"130,000 JOD"
3630,245519699,https://opensooq.com/en/search/245519699/210-m2-3-bedrooms-apartments-for-sale-in-amman-khalda,"139,000 JOD"
3631,245518869,https://opensooq.com/en/search/245518869/315-m2-3-bedrooms-apartments-for-sale-in-amman-swefieh,"165,000 JOD"
3632,245518795,https://opensooq.com/en/search/245518795/210-m2-3-bedrooms-apartments-for-sale-in-amman-swefieh,"195,000 JOD"
3633,245519477,https://opensooq.com/en/search/245519477/220-m2-3-bedrooms-apartments-for-sale-in-amman-jabal-al-lweibdeh,"230,000 JOD"
3634,245518615,https://opensooq.com/en/search/245518615/202-m2-3-bedrooms-apartments-for-sale-in-amman-al-jandaweel,"160,000 JOD"
3635,245518607,https://opensooq.com/en/search/245518607/296-m2-4-bedrooms-apartments-for-sale-in-amman-al-rabiah,
3636,245518791,https://opensooq.com/en/search/245518791/265-m2-3-bedrooms-apartments-for-sale-in-amman-swefieh,"185,000 JOD"
3637,245518689,https://opensooq.com/en/search/245518689/178-m2-3-bedrooms-apartments-for-sale-in-amman-khalda,
3638,245518793,https://opensooq.com/en/search/245518793/185-m2-3-bedrooms-apartments-for-sale-in-amman-swefieh,"165,000 JOD"
3639,245518863,https://opensooq.com/en/search/245518863/260-m2-3-bedrooms-apartments-for-sale-in-amman-swefieh,"185,000 JOD"
3640,245518691,https://opensooq.com/en/search/245518691/170-m2-3-bedrooms-apartments-for-sale-in-amman-khalda,
3641,245518859,https://opensooq.com/en/search/245518859/335-m2-3-bedrooms-apartments-for-sale-in-amman-swefieh,"165,000 JOD"
3642,245518601,https://opensooq.com/en/search/245518601/220-m2-3-bedrooms-apartments-for-sale-in-amman-al-rabiah,"140,000 JOD"
3643,245518787,https://opensooq.com/en/search/245518787/180-m2-3-bedrooms-apartments-for-sale-in-amman-khalda,
3644,245518693,https://opensooq.com/en/search/245518693/185-m2-3-bedrooms-apartments-for-sale-in-amman-khalda,
